src_id,dst_type,dst_id,visible,visible_any_vertex,distance_m,eye_z,tgt_z
id18002,building,110,False,False,122.30149373422624,112.132,96.988
id18002,building,127,False,False,127.62841134998307,112.132,97.764
id18002,building,126,False,False,132.13671777848737,112.132,96.266
id18002,building,125,False,False,136.49263777183148,112.132,95.681
id18002,building,124,False,False,139.67418675766115,112.132,95.466
id18002,building,27,False,False,67.64766670179615,112.132,119.345
id18002,building,38,False,False,54.026303046450295,112.132,119.456
id18002,building,26,False,False,61.81524715785608,112.132,119.654
id18002,building,39,False,True,49.624945027279644,112.132,120.226
id18002,building,248,False,False,138.80157658213005,112.132,100.768
id18002,building,249,False,False,156.53968932800137,112.132,98.743
id18002,building,251,False,False,164.47856991818477,112.132,98.509
id18002,building,53,False,False,89.4509946203005,112.132,108.929
id18002,building,54,False,False,94.625331138794,112.132,106.316
id18002,building,120,False,False,162.18890101424924,112.132,90.365
id18002,building,254,False,False,177.1270659475327,112.132,101.107
id18002,building,256,False,False,182.73527914468787,112.132,93.597
id18002,building,86,False,False,179.82699798819874,112.132,87.155
id18002,building,112,False,False,126.35593757704036,112.132,92.728
id18002,building,113,False,False,128.41724953799493,112.132,92.648
id18002,building,42,False,False,53.61793606218211,112.132,115.146
id18002,building,93,False,False,142.5097407581353,112.132,97.803
id18002,building,91,False,False,146.72712725186895,112.132,91.077
id18002,building,204,False,False,91.56984023185655,112.132,106.07
id18002,building,206,False,False,92.78244872838583,112.132,110.339
id18002,building,115,False,False,141.71599466630602,112.132,91.445
id18002,building,116,False,False,147.03171040948556,112.132,94.037
id18002,building,261,False,False,204.8732894972635,112.132,95.362
id18002,building,262,False,False,211.86583917466538,112.132,94.682
id18002,building,263,False,False,218.94190275215266,112.132,93.51
id18002,building,257,False,False,193.82885770110906,112.132,91.384
id18002,building,202,False,False,81.54109201355854,112.132,106.542
id18002,building,60,False,True,75.25699239351854,112.132,107.52
id18002,building,139,False,False,81.13616677754781,112.132,100.306
id18002,building,140,False,False,83.05811381124786,112.132,103.645
id18002,building,147,False,False,66.39439515023538,112.132,104.376
id18002,building,143,False,False,68.21045736343261,112.132,98.683
id18002,building,151,False,False,44.14162728108354,112.132,104.225
id18002,building,153,False,False,40.51061877853851,112.132,104.199
id18002,building,154,False,False,40.585969622269886,112.132,103.503
id18002,building,155,False,False,35.06573918372759,112.132,104.377
id18002,building,156,False,False,32.85915871036629,112.132,108.194
id18002,building,157,False,False,30.916094669177205,112.132,107.162
id18002,building,159,True,True,24.074186644908234,112.132,107.781
id18002,building,160,False,True,22.525262820434442,112.132,105.225
id18002,building,161,False,True,21.55738790295004,112.132,106.236
id18002,building,162,True,True,21.4338292945389,112.132,110.894
id18002,building,163,False,True,21.864301987294706,112.132,107.044
id18002,building,164,False,True,22.758846673882974,112.132,106.701
id18002,building,166,False,False,31.74680425123034,112.132,114.788
id18002,building,168,False,False,36.09907076014222,112.132,114.562
id18002,building,174,False,False,12.772217430813955,112.132,116.486
id18002,building,175,False,False,18.33673585855145,112.132,117.494
id18002,building,181,False,False,29.63209187361415,112.132,112.111
id18002,building,182,False,False,22.852833845913967,112.132,112.098
id18002,building,186,False,False,32.274998135077134,112.132,111.737
id18002,building,187,False,False,30.522047843692757,112.132,114.637
id18002,building,189,False,False,35.880025056098944,112.132,110.456
id18002,building,191,False,False,34.62760881069734,112.132,110.072
id18002,building,192,False,False,39.19983735752149,112.132,109.752
id18002,building,196,False,False,50.105143324049756,112.132,108.584
id18002,building,195,False,False,47.840975512936986,112.132,106.078
id18002,building,193,False,False,41.238600481060395,112.132,107.583
id18002,building,201,False,False,79.9052704843451,112.132,101.628
id18002,building,224,False,False,76.6364201307538,112.132,104.845
id18002,building,222,False,False,71.2333897413373,112.132,108.949
id18002,building,225,False,False,60.073255453918264,112.132,106.803
id18002,building,227,False,False,64.01256646212435,112.132,105.334
id8001,observer,id18001,False,False,162.70014817202943,97.712,112.684
id8001,observer,id18101,False,False,176.55013972944872,97.712,112.583
id8001,observer,id18002,False,False,161.4566715025748,97.712,112.132
id18001,observer,id8001,False,False,162.70014817202943,112.684,97.712
id18001,observer,id18101,False,False,26.269429575997737,112.684,112.583
id18001,observer,id18002,True,True,3.52269318133975,112.684,112.132
id18101,observer,id8001,False,False,176.55013972944872,112.583,97.712
id18101,observer,id18001,False,False,26.269429575997737,112.583,112.684
id18101,observer,id18002,False,False,29.770815484647983,112.583,112.132
id18002,observer,id8001,False,False,161.4566715025748,112.132,97.712
id18002,observer,id18001,True,True,3.52269318133975,112.132,112.684
id18002,observer,id18101,False,False,29.770815484647983,112.132,112.583
